Clock_Round,Service_Area,Band,Bidder,Last Bid Submitted at start of Clock Round (Rs. Crore),Provisionally Allocated Block(s) at start of Clock Round (In No.),Rank at start of Clock Round,bid_decision,No. of Block(s) Selecte d,prov_win_bid,Provisionall y Allocated Block(s) at end of Clock Round,prov_rank
4,Odisha,1800,Bharti,0,0,0,0  no,0,0,0,0
4,Odisha,1800,Idea,0,0,0,0  no,0,0,0,0
4,Odisha,1800,RCL,0,0,0,0  no,0,0,0,0
4,Odisha,1800,Jio,0,0,0,0  no,0,0,0,0
4,Odisha,1800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Odisha,1800,Vodafone,0,0,0,0  no,0,0,0,0
4,Odisha,2100,Aircel,0,0,0,0  no,0,0,0,0
4,Odisha,2100,Bharti,0,0,0,0  no,0,0,0,0
4,Odisha,2100,Idea,0,0,0,0  no,0,0,0,0
4,Odisha,2100,RCL,0,0,0,0  no,0,0,0,0
4,Odisha,2100,Jio,0,0,0,0  no,0,0,0,0
4,Odisha,2100,Tata Tele,0,0,0,0  no,0,0,0,0
4,Odisha,2100,Vodafone,190,1,0,1  no,0,190,1,1
4,Odisha,2300,Aircel,0,0,0,0  no,0,0,0,0
4,Odisha,2300,Bharti,0,0,0,Bid,1,40,1,2
4,Odisha,2300,Idea,0,0,0,0  no,0,0,0,0
4,Odisha,2300,RCL,0,0,0,0  no,0,0,0,0
4,Odisha,2300,Jio,40,1,0,1  no,0,40,1,1
4,Odisha,2300,Tata Tele,0,0,0,0  no,0,0,0,0
4,Odisha,2300,Vodafone,0,0,0,0  no,0,0,0,0
4,Odisha,2500,Aircel,0,0,0,0  no,0,0,0,0
4,Odisha,2500,Bharti,0,0,0,0  no,0,0,0,0
4,Odisha,2500,Idea,0,0,0,0  no,0,0,0,0
4,Odisha,2500,RCL,0,0,0,0  no,0,0,0,0
4,Odisha,2500,Jio,0,0,0,0  no,0,0,0,0
4,Odisha,2500,Tata Tele,0,0,0,0  no,0,0,0,0
4,Odisha,2500,Vodafone,0,0,0,0  no,0,0,0,0
4,Punjab,700,Aircel,0,0,0,0  no,0,0,0,0
4,Punjab,700,Bharti,0,0,0,0  no,0,0,0,0
4,Punjab,700,Idea,0,0,0,0  no,0,0,0,0
4,Punjab,700,RCL,0,0,0,0  no,0,0,0,0
4,Punjab,700,Jio,0,0,0,0  no,0,0,0,0
4,Punjab,700,Tata Tele,0,0,0,0  no,0,0,0,0
4,Punjab,700,Vodafone,0,0,0,0  no,0,0,0,0
4,Punjab,800,Aircel,0,0,0,0  no,0,0,0,0
4,Punjab,800,Bharti,0,0,0,0  no,0,0,0,0
4,Punjab,800,Idea,148.75,4,0,1  no,0,148.75,4,1
4,Punjab,800,RCL,0,0,0,0  no,0,0,0,0
4,Punjab,800,Jio,0,0,0,0  no,0,0,0,0
4,Punjab,800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Punjab,800,Vodafone,0,0,0,0  no,0,0,0,0
4,Punjab,1800,Aircel,0,0,0,0  no,0,0,0,0
4,Punjab,1800,Bharti,15.4,4,0,4  no,0,15.4,4,4
4,Punjab,1800,Idea,15.4,10,0,3  no,0,15.4,10,3
4,Punjab,1800,RCL,0,0,0,0  no,0,0,0,0
4,Punjab,1800,Jio,15.4,26,0,1  no,0,15.4,26,1
4,Punjab,1800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Punjab,1800,Vodafone,15.4,15,0,2  no,0,15.4,15,2
4,Punjab,2100,Aircel,0,0,0,0  no,0,0,0,0
4,Punjab,2100,Bharti,0,0,0,0  no,0,0,0,0
4,Punjab,2100,Idea,0,0,0,0  no,0,0,0,0
4,Punjab,2100,RCL,0,0,0,0  no,0,0,0,0
4,Punjab,2100,Jio,0,0,0,0  no,0,0,0,0
4,Punjab,2100,Tata Tele,0,0,0,0  no,0,0,0,0
4,Punjab,2100,Vodafone,455,1,0,1  no,0,455,1,1
4,Punjab,2500,Aircel,0,0,0,0  no,0,0,0,0
4,Punjab,2500,Bharti,0,0,0,0  no,0,0,0,0
4,Punjab,2500,Idea,0,0,0,0  no,0,0,0,0
4,Punjab,2500,RCL,0,0,0,0  no,0,0,0,0
4,Punjab,2500,Jio,0,0,0,0  no,0,0,0,0
4,Punjab,2500,Tata Tele,0,0,0,0  no,0,0,0,0
4,Punjab,2500,Vodafone,0,0,0,0  no,0,0,0,0
4,Rajasthan,700,Aircel,0,0,0,0  no,0,0,0,0
4,Rajasthan,700,Bharti,0,0,0,0  no,0,0,0,0
4,Rajasthan,700,Idea,0,0,0,0  no,0,0,0,0
4,Rajasthan,700,RCL,0,0,0,0  no,0,0,0,0
4,Rajasthan,700,Jio,0,0,0,0  no,0,0,0,0
4,Rajasthan,700,Tata Tele,0,0,0,0  no,0,0,0,0
4,Rajasthan,700,Vodafone,0,0,0,0  no,0,0,0,0
4,Rajasthan,800,Aircel,0,0,0,0  no,0,0,0,0
4,Rajasthan,800,Bharti,0,0,0,0  no,0,0,0,0
4,Rajasthan,800,Idea,255,4,0,1  no,0,255,4,1
4,Rajasthan,800,RCL,0,0,0,0  no,0,0,0,0
4,Rajasthan,800,Jio,255,1,0,2  no,0,255,1,2
4,Rajasthan,800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Rajasthan,800,Vodafone,0,0,0,0  no,0,0,0,0
4,Rajasthan,1800,Aircel,0,0,0,0  no,0,0,0,0
4,Rajasthan,1800,Bharti,18.29,9,0,1  no,0,18.29,5,3
4,Rajasthan,1800,Idea,18.29,21,0,Bid,25,18.38,25,2
4,Rajasthan,1800,RCL,0,0,0,0  no,0,0,0,0
4,Rajasthan,1800,Jio,0,0,0,0  no,0,0,0,0
4,Rajasthan,1800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Rajasthan,1800,Vodafone,18.29,25,0,Bid,25,18.38,25,1
4,Rajasthan,2100,Aircel,0,0,0,0  no,0,0,0,0
4,Rajasthan,2100,Bharti,700,1,0,1  no,0,700,1,1
4,Rajasthan,2100,Idea,0,0,0,0  no,0,0,0,0
4,Rajasthan,2100,RCL,0,0,0,0  no,0,0,0,0
4,Rajasthan,2100,Jio,0,0,0,0  no,0,0,0,0
4,Rajasthan,2100,Tata Tele,0,0,0,0  no,0,0,0,0
4,Rajasthan,2100,Vodafone,0,0,0,0  no,0,0,0,0
4,Rajasthan,2500,Aircel,0,0,0,0  no,0,0,0,0
4,Rajasthan,2500,Bharti,0,0,0,0  no,0,0,0,0
4,Rajasthan,2500,Idea,0,0,0,0  no,0,0,0,0
4,Rajasthan,2500,RCL,0,0,0,0  no,0,0,0,0
4,Rajasthan,2500,Jio,0,0,0,0  no,0,0,0,0
4,Rajasthan,2500,Tata Tele,0,0,0,0  no,0,0,0,0
4,Rajasthan,2500,Vodafone,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,700,Aircel,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,700,Bharti,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,700,Idea,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,700,RCL,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,700,Jio,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,700,Tata Tele,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,700,Vodafone,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,800,Aircel,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,800,Bharti,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,800,Idea,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,800,RCL,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,800,Jio,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,800,Vodafone,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2100,Aircel,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2100,Bharti,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2100,Idea,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2100,RCL,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2100,Jio,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2100,Tata Tele,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2100,Vodafone,1720,2,0,1  no,0,1720,2,1
4,Tamil Nadu,2300,Aircel,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2300,Bharti,1320,1,0,1  no,0,1320,1,1
4,Tamil Nadu,2300,Idea,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2300,RCL,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2300,Jio,1320,1,0,2  no,0,1320,1,2
4,Tamil Nadu,2300,Tata Tele,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2300,Vodafone,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2500,Aircel,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2500,Bharti,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2500,Idea,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2500,RCL,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2500,Jio,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2500,Tata Tele,0,0,0,0  no,0,0,0,0
4,Tamil Nadu,2500,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),700,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),700,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),700,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),700,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),700,Jio,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),700,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),700,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),800,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),800,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),800,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),800,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),800,Jio,273.75,1,0,1  no,0,273.75,1,1
4,Uttar Pradesh (East),800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),800,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),900,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),900,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),900,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),900,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),900,Jio,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),900,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),900,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),1800,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),1800,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),1800,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),1800,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),1800,Jio,23,25,0,1  no,0,23,25,1
4,Uttar Pradesh (East),1800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),1800,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2100,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2100,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2100,Idea,550,1,0,2  no,0,550,1,2
4,Uttar Pradesh (East),2100,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2100,Jio,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2100,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2100,Vodafone,550,1,0,1  no,0,550,1,1
4,Uttar Pradesh (East),2500,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2500,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2500,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2500,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2500,Jio,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2500,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (East),2500,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),700,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),700,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),700,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),700,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),700,Jio,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),700,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),700,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),800,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),800,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),800,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),800,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),800,Jio,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),800,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),900,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),900,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),900,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),900,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),900,Jio,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),900,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),900,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),1800,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),1800,Bharti,19.2,11,0,Bid,25,19.48,0,0
4,Uttar Pradesh (West),1800,Idea,19.48,25,0,Bid,40,19.48,40,1
4,Uttar Pradesh (West),1800,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),1800,Jio,19.48,25,0,1  no,0,19.48,25,2
4,Uttar Pradesh (West),1800,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),1800,Vodafone,19.48,12,0,3  no,0,19.48,8,3
4,Uttar Pradesh (West),2100,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2100,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2100,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2100,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2100,Jio,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2100,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2100,Vodafone,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2500,Aircel,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2500,Bharti,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2500,Idea,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2500,RCL,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2500,Jio,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2500,Tata Tele,0,0,0,0  no,0,0,0,0
4,Uttar Pradesh (West),2500,Vodafone,0,0,0,0  no,0,0,0,0
4,West Bengal,700,Aircel,0,0,0,0  no,0,0,0,0
4,West Bengal,700,Bharti,0,0,0,0  no,0,0,0,0
4,West Bengal,700,Idea,0,0,0,0  no,0,0,0,0
4,West Bengal,700,RCL,0,0,0,0  no,0,0,0,0
4,West Bengal,700,Jio,0,0,0,0  no,0,0,0,0
4,West Bengal,700,Tata Tele,0,0,0,0  no,0,0,0,0
4,West Bengal,700,Vodafone,0,0,0,0  no,0,0,0,0
4,West Bengal,800,Aircel,0,0,0,0  no,0,0,0,0
4,West Bengal,800,Bharti,0,0,0,0  no,0,0,0,0
4,West Bengal,800,Idea,0,0,0,0  no,0,0,0,0
4,West Bengal,800,RCL,0,0,0,0  no,0,0,0,0
4,West Bengal,800,Jio,0,0,0,0  no,0,0,0,0
4,West Bengal,800,Tata Tele,0,0,0,0  no,0,0,0,0
4,West Bengal,800,Vodafone,0,0,0,0  no,0,0,0,0
4,West Bengal,1800,Aircel,0,0,0,0  no,0,0,0,0
4,West Bengal,1800,Bharti,0,0,0,0  no,0,0,0,0
4,West Bengal,1800,Idea,9.2,25,0,2  no,0,9.2,25,2
4,West Bengal,1800,RCL,0,0,0,0  no,0,0,0,0
4,West Bengal,1800,Jio,0,0,0,0  no,0,0,0,0
4,West Bengal,1800,Tata Tele,0,0,0,0  no,0,0,0,0
4,West Bengal,1800,Vodafone,9.2,33,0,1  no,0,9.2,33,1
4,West Bengal,2100,Aircel,0,0,0,0  no,0,0,0,0
4,West Bengal,2100,Bharti,0,0,0,0  no,0,0,0,0
4,West Bengal,2100,Idea,0,0,0,0  no,0,0,0,0
4,West Bengal,2100,RCL,0,0,0,0  no,0,0,0,0
4,West Bengal,2100,Jio,0,0,0,0  no,0,0,0,0
4,West Bengal,2100,Tata Tele,0,0,0,0  no,0,0,0,0
4,West Bengal,2100,Vodafone,0,0,0,0  no,0,0,0,0
4,West Bengal,2300,Aircel,0,0,0,0  no,0,0,0,0
4,West Bengal,2300,Bharti,0,0,0,Bid,1,50,1,2
4,West Bengal,2300,Idea,0,0,0,0  no,0,0,0,0
4,West Bengal,2300,RCL,0,0,0,0  no,0,0,0,0
4,West Bengal,2300,Jio,50,1,0,1  no,0,50,1,1
4,West Bengal,2300,Tata Tele,0,0,0,0  no,0,0,0,0
4,West Bengal,2300,Vodafone,0,0,0,0  no,0,0,0,0
4,West Bengal,2500,Aircel,0,0,0,0  no,0,0,0,0
4,West Bengal,2500,Bharti,0,0,0,0  no,0,0,0,0
4,West Bengal,2500,Idea,0,0,0,0  no,0,0,0,0
4,West Bengal,2500,RCL,0,0,0,0  no,0,0,0,0
4,West Bengal,2500,Jio,0,0,0,0  no,0,0,0,0
4,West Bengal,2500,Tata Tele,0,0,0,0  no,0,0,0,0
4,West Bengal,2500,Vodafone,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,700,Aircel,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,700,Bharti,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,700,Idea,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,700,RCL,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,700,Jio,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,700,Tata Tele,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,700,Vodafone,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,800,Aircel,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,800,Bharti,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,800,Idea,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,800,RCL,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,800,Jio,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,800,Tata Tele,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,800,Vodafone,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,1800,Aircel,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,1800,Bharti,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,1800,Idea,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,1800,RCL,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,1800,Jio,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,1800,Tata Tele,48.6,12,0,1  no,0,48.6,12,1
5,Andhra Pradesh,1800,Vodafone,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2100,Aircel,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2100,Bharti,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2100,Idea,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2100,RCL,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2100,Jio,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2100,Tata Tele,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2100,Vodafone,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2300,Aircel,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2300,Bharti,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2300,Idea,680,1,0,1  no,0,680,1,1
5,Andhra Pradesh,2300,RCL,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2300,Jio,680,1,0,2  no,0,680,1,2
5,Andhra Pradesh,2300,Tata Tele,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2300,Vodafone,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2500,Aircel,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2500,Bharti,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2500,Idea,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2500,RCL,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2500,Jio,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2500,Tata Tele,0,0,0,0  no,0,0,0,0
5,Andhra Pradesh,2500,Vodafone,0,0,0,0  no,0,0,0,0
1,Karnataka,800,Bharti,0,0,0,0  no,0,0,0,0
1,Karnataka,800,Idea,0,0,0,0  no,0,0,0,0
1,Karnataka,800,RCL,0,0,0,0  no,0,0,0,0
1,Karnataka,800,Jio,0,0,0,0  no,0,0,0,0
1,Karnataka,800,Tata Tele,0,0,0,0  no,0,0,0,0
1,Karnataka,800,Vodafone,0,0,0,0  no,0,0,0,0
1,Karnataka,1800,Aircel,0,0,0,0  no,0,0,0,0
1,Karnataka,1800,Bharti,0,0,0,0  no,0,0,0,0
1,Karnataka,1800,Idea,0,0,0,0  no,0,0,0,0
1,Karnataka,1800,RCL,0,0,0,0  no,0,0,0,0
1,Karnataka,1800,Jio,0,0,0,0  no,0,0,0,0
1,Karnataka,1800,Tata Tele,0,0,0,0  no,0,0,0,0
1,Karnataka,1800,Vodafone,0,0,0,0  no,0,0,0,0
1,Karnataka,2100,Aircel,0,0,0,0  no,0,0,0,0
1,Karnataka,2100,Bharti,0,0,0,0  no,0,0,0,0
1,Karnataka,2100,Idea,0,0,0,0  no,0,0,0,0
1,Karnataka,2100,RCL,0,0,0,0  no,0,0,0,0
1,Karnataka,2100,Jio,0,0,0,0  no,0,0,0,0
1,Karnataka,2100,Tata Tele,0,0,0,0  no,0,0,0,0
1,Karnataka,2100,Vodafone,0,0,0,0  no,0,0,0,0
1,Karnataka,2300,Aircel,0,0,0,0  no,0,0,0,0
1,Karnataka,2300,Bharti,0,0,0,Bid,1,980,1,1
1,Karnataka,2300,Idea,0,0,0,0  no,0,0,0,0
1,Karnataka,2300,RCL,0,0,0,0  no,0,0,0,0
1,Karnataka,2300,Jio,0,0,0,Bid,1,980,1,2
1,Karnataka,2300,Tata Tele,0,0,0,0  no,0,0,0,0
1,Karnataka,2300,Vodafone,0,0,0,0  no,0,0,0,0
1,Karnataka,2500,Aircel,0,0,0,0  no,0,0,0,0
1,Karnataka,2500,Bharti,0,0,0,0  no,0,0,0,0
1,Karnataka,2500,Idea,0,0,0,0  no,0,0,0,0
5,Assam,700,Aircel,0,0,0,0  no,0,0,0,0
5,Assam,700,Bharti,0,0,0,0  no,0,0,0,0
5,Assam,700,Idea,0,0,0,0  no,0,0,0,0
5,Assam,700,RCL,0,0,0,0  no,0,0,0,0
5,Assam,700,Jio,0,0,0,0  no,0,0,0,0
5,Assam,700,Tata Tele,0,0,0,0  no,0,0,0,0
5,Assam,700,Vodafone,0,0,0,0  no,0,0,0,0
5,Assam,1800,Aircel,0,0,0,0  no,0,0,0,0
5,Assam,1800,Bharti,8,19,0,3  no,0,8,19,3
5,Assam,1800,Idea,8,25,0,2  no,0,8,25,2
5,Assam,1800,RCL,0,0,0,0  no,0,0,0,0
5,Assam,1800,Jio,0,0,0,0  no,0,0,0,0
5,Assam,1800,Tata Tele,0,0,0,0  no,0,0,0,0
5,Assam,1800,Vodafone,8,25,0,1  no,0,8,25,1
5,Assam,2100,Aircel,0,0,0,0  no,0,0,0,0
5,Assam,2100,Bharti,0,0,0,0  no,0,0,0,0
5,Assam,2100,Idea,0,0,0,0  no,0,0,0,0
5,Assam,2100,RCL,0,0,0,0  no,0,0,0,0
5,Assam,2100,Jio,0,0,0,0  no,0,0,0,0
5,Assam,2100,Tata Tele,0,0,0,0  no,0,0,0,0
5,Assam,2100,Vodafone,0,0,0,0  no,0,0,0,0
5,Assam,2300,Aircel,0,0,0,0  no,0,0,0,0
5,Assam,2300,Bharti,20,1,0,2  no,0,20,1,2
5,Assam,2300,Idea,0,0,0,0  no,0,0,0,0
5,Assam,2300,RCL,0,0,0,0  no,0,0,0,0
5,Assam,2300,Jio,20,1,0,1  no,0,20,1,1
5,Assam,2300,Tata Tele,0,0,0,0  no,0,0,0,0
5,Assam,2300,Vodafone,0,0,0,0  no,0,0,0,0
5,Assam,2500,Aircel,0,0,0,0  no,0,0,0,0
5,Assam,2500,Bharti,0,0,0,0  no,0,0,0,0
5,Assam,2500,Idea,0,0,0,0  no,0,0,0,0
5,Assam,2500,RCL,0,0,0,0  no,0,0,0,0
5,Assam,2500,Jio,0,0,0,0  no,0,0,0,0
5,Assam,2500,Tata Tele,0,0,0,0  no,0,0,0,0
5,Assam,2500,Vodafone,0,0,0,0  no,0,0,0,0
5,Bihar,700,Aircel,0,0,0,0  no,0,0,0,0
5,Bihar,700,Bharti,0,0,0,0  no,0,0,0,0
5,Bihar,700,Idea,0,0,0,0  no,0,0,0,0
5,Bihar,700,RCL,0,0,0,0  no,0,0,0,0
5,Bihar,700,Jio,0,0,0,0  no,0,0,0,0
5,Bihar,700,Tata Tele,0,0,0,0  no,0,0,0,0
5,Bihar,700,Vodafone,0,0,0,0  no,0,0,0,0
5,Bihar,800,Aircel,0,0,0,0  no,0,0,0,0
5,Bihar,800,Bharti,0,0,0,0  no,0,0,0,0
5,Bihar,800,Idea,0,0,0,0  no,0,0,0,0
5,Bihar,800,RCL,0,0,0,0  no,0,0,0,0
5,Bihar,800,Jio,0,0,0,0  no,0,0,0,0
5,Bihar,800,Tata Tele,0,0,0,0  no,0,0,0,0
5,Bihar,800,Vodafone,0,0,0,0  no,0,0,0,0
5,Bihar,900,Aircel,0,0,0,0  no,0,0,0,0
5,Bihar,900,Bharti,0,0,0,0  no,0,0,0,0
5,Bihar,900,Idea,0,0,0,0  no,0,0,0,0
5,Bihar,900,RCL,0,0,0,0  no,0,0,0,0
5,Bihar,900,Jio,0,0,0,0  no,0,0,0,0
5,Bihar,900,Tata Tele,0,0,0,0  no,0,0,0,0
5,Bihar,900,Vodafone,0,0,0,0  no,0,0,0,0
5,Bihar,1800,Aircel,12.4,9,0,3  no,0,12.4,9,3
5,Bihar,1800,Bharti,0,0,0,0  no,0,0,0,0
5,Bihar,1800,Idea,12.4,25,0,1  no,0,12.4,25,1
5,Bihar,1800,RCL,0,0,0,0  no,0,0,0,0
