Clock_Round,Service_Area,Band,Bidder,bid_decision,No. of Block(s) Selected,prov_win_bid,Provisionally Allocated Block(s) at end of Clock Round,prov_rank
30,Jammu & Kashmir,1800,Bharti,Not Bid,0,1.2,13,2
30,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
30,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
30,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
30,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
30,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
30,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
30,Karnataka,1800,Aircel,Not Bid,0,-,-,-
30,Karnataka,1800,Bharti,Not Bid,0,31,44,1
30,Karnataka,1800,Idea,Not Bid,0,31,25,3
30,Karnataka,1800,RCL,Not Bid,0,-,-,-
30,Karnataka,1800,Jio,Not Bid,0,31,25,4
30,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
30,Karnataka,1800,Telewings,Not Bid,0,-,-,-
30,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
30,Kerala,1800,Aircel,Not Bid,0,-,-,-
30,Kerala,1800,Bharti,Not Bid,0,10.4,25,3
30,Kerala,1800,Idea,Not Bid,0,10.4,28,2
30,Kerala,1800,RCL,Not Bid,0,-,-,-
30,Kerala,1800,Jio,Not Bid,0,10.4,25,4
30,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
30,Kerala,1800,Telewings,Not Bid,0,-,-,-
30,Kerala,1800,Vodafone,Not Bid,0,10.4,28,1
30,Kolkata,1800,Aircel,Not Bid,0,-,-,-
30,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
30,Kolkata,1800,Idea,Not Bid,0,-,-,-
30,Kolkata,1800,RCL,Not Bid,0,-,-,-
30,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
30,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
30,Kolkata,1800,Telewings,Not Bid,0,-,-,-
30,Kolkata,1800,Vodafone,Not Bid,0,14.6,40,1
30,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
30,Madhya Pradesh,1800,Bharti,Bid,32,9,32,1
30,Madhya Pradesh,1800,Idea,Not Bid,0,9,32,3
30,Madhya Pradesh,1800,RCL,Not Bid,0,-,-,-
30,Madhya Pradesh,1800,Jio,Not Bid,0,9,32,2
30,Madhya Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
30,Madhya Pradesh,1800,Telewings,Not Bid,0,-,-,-
30,Madhya Pradesh,1800,Vodafone,Not Bid,0,-,-,-
30,Maharashtra,1800,Aircel,Not Bid,0,-,-,-
30,Maharashtra,1800,Bharti,Not Bid,0,34.6,-,-
30,Maharashtra,1800,Idea,Not Bid,0,48.64,32,2
30,Maharashtra,1800,RCL,Not Bid,0,-,-,-
30,Maharashtra,1800,Jio,Not Bid,0,48.64,35,1
30,Maharashtra,1800,Tata Tele,Not Bid,0,-,-,-
30,Maharashtra,1800,Telewings,Not Bid,0,45.46,-,-
30,Maharashtra,1800,Vodafone,Not Bid,0,48.64,3,3
30,Mumbai,1800,Aircel,Not Bid,0,-,-,-
30,Mumbai,1800,Bharti,Not Bid,0,41.4,4,4
30,Mumbai,1800,Idea,Not Bid,0,41.4,29,3
30,Mumbai,1800,RCL,Not Bid,0,41.4,3,5
30,Mumbai,1800,Jio,Not Bid,0,41.4,30,2
30,Mumbai,1800,Tata Tele,Not Bid,0,-,-,-
30,Mumbai,1800,Telewings,Not Bid,0,-,-,-
30,Mumbai,1800,Vodafone,Not Bid,0,41.4,50,1
30,North East,1800,Aircel,Not Bid,0,1.4,9,3
30,North East,1800,Bharti,Not Bid,0,1.4,35,1
30,North East,1800,Idea,Not Bid,0,1.4,5,4
30,North East,1800,RCL,Not Bid,0,-,-,-
30,North East,1800,Jio,Not Bid,0,1.4,32,2
30,North East,1800,Tata Tele,Not Bid,0,-,-,-
30,North East,1800,Telewings,Not Bid,0,-,-,-
30,North East,1800,Vodafone,Not Bid,0,-,-,-
30,Orissa,1800,Aircel,Not Bid,0,-,-,-
30,Orissa,1800,Bharti,Not Bid,0,3.2,25,1
30,Orissa,1800,Idea,Not Bid,0,-,-,-
30,Orissa,1800,RCL,Not Bid,0,-,-,-
30,Orissa,1800,Jio,Not Bid,0,3.2,25,2
30,Orissa,1800,Tata Tele,Not Bid,0,-,-,-
30,Orissa,1800,Telewings,Not Bid,0,-,-,-
30,Orissa,1800,Vodafone,Not Bid,0,-,-,-
30,Punjab,1800,Aircel,Not Bid,0,-,-,-
30,Punjab,1800,Bharti,Not Bid,0,10.8,39,2
30,Punjab,1800,Idea,Not Bid,0,10.8,40,1
30,Punjab,1800,RCL,Not Bid,0,-,-,-
30,Punjab,1800,Jio,Not Bid,0,-,-,-
30,Punjab,1800,Tata Tele,Not Bid,0,-,-,-
30,Punjab,1800,Telewings,Not Bid,0,-,-,-
30,Punjab,1800,Vodafone,Not Bid,0,10.8,3,3
30,Rajasthan,1800,Aircel,Not Bid,0,5.2,8,2
30,Rajasthan,1800,Bharti,Not Bid,0,5.2,41,1
30,Rajasthan,1800,Idea,Not Bid,0,-,-,-
30,Rajasthan,1800,RCL,Not Bid,0,-,-,-
30,Rajasthan,1800,Jio,Not Bid,0,-,-,-
30,Rajasthan,1800,Tata Tele,Not Bid,0,-,-,-
30,Rajasthan,1800,Telewings,Not Bid,0,-,-,-
30,Rajasthan,1800,Vodafone,Not Bid,0,5.2,4,3
30,Tamil Nadu,1800,Aircel,Not Bid,0,-,-,-
30,Tamil Nadu,1800,Bharti,Not Bid,0,41.6,25,2
30,Tamil Nadu,1800,Idea,Not Bid,0,-,-,-
30,Tamil Nadu,1800,RCL,Not Bid,0,-,-,-
30,Tamil Nadu,1800,Jio,Not Bid,0,41.6,31,1
30,Tamil Nadu,1800,Tata Tele,Not Bid,0,-,-,-
30,Tamil Nadu,1800,Telewings,Not Bid,0,-,-,-
30,Tamil Nadu,1800,Vodafone,Not Bid,0,-,-,-
30,Uttar Pradesh (East),1800,Aircel,Not Bid,0,12.68,9,3
30,Uttar Pradesh (East),1800,Bharti,Not Bid,0,12.68,9,2
30,Uttar Pradesh (East),1800,Idea,Not Bid,0,-,-,-
30,Uttar Pradesh (East),1800,RCL,Not Bid,0,-,-,-
30,Uttar Pradesh (East),1800,Jio,Not Bid,0,-,-,-
30,Uttar Pradesh (East),1800,Tata Tele,Not Bid,0,-,-,-
30,Uttar Pradesh (East),1800,Telewings,Bid,9,12.68,4,4
30,Uttar Pradesh (East),1800,Vodafone,Not Bid,0,12.68,18,1
30,Uttar Pradesh (West),1800,Aircel,Not Bid,0,-,-,-
30,Uttar Pradesh (West),1800,Bharti,Bid,7,17.24,5,2
30,Uttar Pradesh (West),1800,Idea,Bid,7,17.24,7,1
30,Uttar Pradesh (West),1800,RCL,Not Bid,0,-,-,-
30,Uttar Pradesh (West),1800,Jio,Not Bid,0,-,-,-
30,Uttar Pradesh (West),1800,Tata Tele,Not Bid,0,-,-,-
30,Uttar Pradesh (West),1800,Telewings,Not Bid,0,17.07,-,-
30,Uttar Pradesh (West),1800,Vodafone,Not Bid,0,-,-,-
30,West Bengal,1800,Aircel,Bid,6,4.92,6,3
30,West Bengal,1800,Bharti,Bid,3,4.92,22,2
30,West Bengal,1800,Idea,Not Bid,0,-,-,-
30,West Bengal,1800,RCL,Not Bid,0,-,-,-
30,West Bengal,1800,Jio,Bid,28,4.92,28,1
30,West Bengal,1800,Tata Tele,Not Bid,0,-,-,-
30,West Bengal,1800,Telewings,Not Bid,0,-,-,-
30,West Bengal,1800,Vodafone,Not Bid,0,-,-,-
30,Delhi,900,Aircel,Not Bid,0,-,-,-
30,Delhi,900,Bharti,Not Bid,0,645.63,10,1
30,Delhi,900,Idea,Not Bid,0,645.63,0,-
30,Delhi,900,RCL,Not Bid,0,-,-,-
30,Delhi,900,Jio,Not Bid,0,472.52,-,-
30,Delhi,900,Tata Tele,Not Bid,0,-,-,-
30,Delhi,900,Telewings,Not Bid,0,-,-,-
30,Delhi,900,Vodafone,Bid,6,645.63,6,2
30,Kolkata,900,Aircel,Not Bid,0,-,-,-
30,Kolkata,900,Bharti,Not Bid,0,194.63,7,1
30,Kolkata,900,Idea,Not Bid,0,164.86,-,-
30,Kolkata,900,RCL,Not Bid,0,-,-,-
30,Kolkata,900,Jio,Not Bid,0,-,-,-
30,Kolkata,900,Tata Tele,Not Bid,0,183.54,-,-
30,Kolkata,900,Telewings,Not Bid,0,-,-,-
30,Kolkata,900,Vodafone,Not Bid,0,192.71,7,2
30,Mumbai,900,Aircel,Not Bid,0,-,-,-
30,Mumbai,900,Bharti,Not Bid,0,568.72,5,1
30,Mumbai,900,Idea,Not Bid,0,552.05,-,-
30,Mumbai,900,RCL,Not Bid,0,-,-,-
30,Mumbai,900,Jio,Not Bid,0,546.59,-,-
30,Mumbai,900,Tata Tele,Not Bid,0,473.24,-,-
30,Mumbai,900,Telewings,Not Bid,0,-,-,-
30,Mumbai,900,Vodafone,Not Bid,0,563.09,11,2
31,Andhra Pradesh,1800,Aircel,Not Bid,0,-,-,-
31,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,45,1
31,Andhra Pradesh,1800,Idea,Not Bid,0,32.6,25,3
31,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
31,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,29,2
31,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
31,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,4,4
31,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
31,Assam,1800,Aircel,Not Bid,0,-,-,-
31,Assam,1800,Bharti,Bid,29,2.72,29,1
31,Assam,1800,Idea,Not Bid,0,-,-,-
31,Assam,1800,RCL,Not Bid,0,-,-,-
31,Assam,1800,Jio,Bid,29,2.72,28,2
31,Assam,1800,Tata Tele,Not Bid,0,-,-,-
31,Assam,1800,Telewings,Bid,30,2.72,0,-
31,Assam,1800,Vodafone,Not Bid,0,-,-,-
31,Bihar,1800,Aircel,Not Bid,0,-,-,-
31,Bihar,1800,Bharti,Bid,5,8.62,0,-
31,Bihar,1800,Idea,Not Bid,0,-,-,-
31,Bihar,1800,RCL,Not Bid,0,-,-,-
31,Bihar,1800,Jio,Not Bid,0,-,-,-
31,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
31,Bihar,1800,Telewings,Not Bid,0,8.62,11,1
31,Bihar,1800,Vodafone,Not Bid,0,-,-,-
31,Delhi,1800,Aircel,Not Bid,0,-,-,-
31,Delhi,1800,Bharti,Bid,36,51.22,36,1
31,Delhi,1800,Idea,Bid,26,51.22,26,3
31,Delhi,1800,RCL,Not Bid,0,-,-,-
31,Delhi,1800,Jio,Bid,27,51.22,27,2
31,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
31,Delhi,1800,Telewings,Not Bid,0,-,-,-
31,Delhi,1800,Vodafone,Not Bid,0,49.25,0,-
31,Gujarat,1800,Aircel,Not Bid,0,-,-,-
31,Gujarat,1800,Bharti,Not Bid,0,29.45,-,-
31,Gujarat,1800,Idea,Not Bid,0,41.06,12,2
31,Gujarat,1800,RCL,Not Bid,0,-,-,-
31,Gujarat,1800,Jio,Not Bid,0,41.06,30,1
31,Gujarat,1800,Tata Tele,Not Bid,0,-,-,-
31,Gujarat,1800,Telewings,Not Bid,0,41.06,8,4
31,Gujarat,1800,Vodafone,Not Bid,0,41.06,10,3
31,Haryana,1800,Aircel,Not Bid,0,-,-,-
31,Haryana,1800,Bharti,Not Bid,0,-,-,-
31,Haryana,1800,Idea,Not Bid,0,5.4,25,1
31,Haryana,1800,RCL,Not Bid,0,-,-,-
31,Haryana,1800,Jio,Not Bid,0,-,-,-
31,Haryana,1800,Tata Tele,Not Bid,0,-,-,-
31,Haryana,1800,Telewings,Not Bid,0,-,-,-
31,Haryana,1800,Vodafone,Not Bid,0,-,-,-
31,Himachal Pradesh,1800,Aircel,Not Bid,0,-,-,-
31,Himachal Pradesh,1800,Bharti,Not Bid,0,1.2,51,1
31,Himachal Pradesh,1800,Idea,Not Bid,0,-,-,-
31,Himachal Pradesh,1800,RCL,Not Bid,0,-,-,-
31,Himachal Pradesh,1800,Jio,Not Bid,0,-,-,-
31,Himachal Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
31,Himachal Pradesh,1800,Telewings,Not Bid,0,-,-,-
31,Himachal Pradesh,1800,Vodafone,Not Bid,0,-,-,-
31,Jammu & Kashmir,1800,Aircel,Not Bid,0,1.22,9,1
31,Jammu & Kashmir,1800,Bharti,Bid,20,1.22,13,2
31,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
31,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
31,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
31,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
31,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
31,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
31,Karnataka,1800,Aircel,Not Bid,0,-,-,-
31,Karnataka,1800,Bharti,Not Bid,0,31,44,1
31,Karnataka,1800,Idea,Not Bid,0,31,25,3
31,Karnataka,1800,RCL,Not Bid,0,-,-,-
31,Karnataka,1800,Jio,Not Bid,0,31,25,4
31,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
31,Karnataka,1800,Telewings,Not Bid,0,-,-,-
31,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
31,Kerala,1800,Aircel,Not Bid,0,-,-,-
31,Kerala,1800,Bharti,Not Bid,0,10.4,25,3
31,Kerala,1800,Idea,Not Bid,0,10.4,28,2
31,Kerala,1800,RCL,Not Bid,0,-,-,-
31,Kerala,1800,Jio,Not Bid,0,10.4,25,4
31,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
31,Kerala,1800,Telewings,Not Bid,0,-,-,-
31,Kerala,1800,Vodafone,Not Bid,0,10.4,28,1
31,Kolkata,1800,Aircel,Not Bid,0,-,-,-
31,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
31,Kolkata,1800,Idea,Not Bid,0,-,-,-
31,Kolkata,1800,RCL,Not Bid,0,-,-,-
31,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
31,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
31,Kolkata,1800,Telewings,Not Bid,0,-,-,-
31,Kolkata,1800,Vodafone,Not Bid,0,14.6,40,1
31,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
31,Madhya Pradesh,1800,Bharti,Not Bid,0,9,32,2
31,Madhya Pradesh,1800,Idea,Bid,33,9,33,1
31,Madhya Pradesh,1800,RCL,Not Bid,0,-,-,-
31,Madhya Pradesh,1800,Jio,Not Bid,0,9,31,3
31,Madhya Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
31,Madhya Pradesh,1800,Telewings,Not Bid,0,-,-,-
31,Madhya Pradesh,1800,Vodafone,Not Bid,0,-,-,-
31,Maharashtra,1800,Aircel,Not Bid,0,-,-,-
31,Maharashtra,1800,Bharti,Not Bid,0,34.6,-,-
31,Maharashtra,1800,Idea,Not Bid,0,48.64,32,2
31,Maharashtra,1800,RCL,Not Bid,0,-,-,-
31,Maharashtra,1800,Jio,Not Bid,0,48.64,35,1
31,Maharashtra,1800,Tata Tele,Not Bid,0,-,-,-
31,Maharashtra,1800,Telewings,Not Bid,0,45.46,-,-
31,Maharashtra,1800,Vodafone,Not Bid,0,48.64,3,3
31,Mumbai,1800,Aircel,Not Bid,0,-,-,-
31,Mumbai,1800,Bharti,Not Bid,0,41.4,4,4
31,Mumbai,1800,Idea,Not Bid,0,41.4,29,3
31,Mumbai,1800,RCL,Not Bid,0,41.4,3,5
31,Mumbai,1800,Jio,Not Bid,0,41.4,30,2
31,Mumbai,1800,Tata Tele,Not Bid,0,-,-,-
31,Mumbai,1800,Telewings,Not Bid,0,-,-,-
31,Mumbai,1800,Vodafone,Not Bid,0,41.4,50,1
31,North East,1800,Aircel,Not Bid,0,1.4,9,3
31,North East,1800,Bharti,Not Bid,0,1.4,35,1
31,North East,1800,Idea,Not Bid,0,1.4,5,4
31,North East,1800,RCL,Not Bid,0,-,-,-
31,North East,1800,Jio,Not Bid,0,1.4,32,2
31,North East,1800,Tata Tele,Not Bid,0,-,-,-
31,North East,1800,Telewings,Not Bid,0,-,-,-
31,North East,1800,Vodafone,Not Bid,0,-,-,-
31,Orissa,1800,Aircel,Not Bid,0,-,-,-
31,Orissa,1800,Bharti,Not Bid,0,3.2,25,1
31,Orissa,1800,Idea,Not Bid,0,-,-,-
31,Orissa,1800,RCL,Not Bid,0,-,-,-
31,Orissa,1800,Jio,Not Bid,0,3.2,25,2
31,Orissa,1800,Tata Tele,Not Bid,0,-,-,-
31,Orissa,1800,Telewings,Not Bid,0,-,-,-
31,Orissa,1800,Vodafone,Not Bid,0,-,-,-
31,Punjab,1800,Aircel,Not Bid,0,-,-,-
31,Punjab,1800,Bharti,Not Bid,0,10.8,39,2
31,Punjab,1800,Idea,Not Bid,0,10.8,40,1
31,Punjab,1800,RCL,Not Bid,0,-,-,-
31,Punjab,1800,Jio,Not Bid,0,-,-,-
31,Punjab,1800,Tata Tele,Not Bid,0,-,-,-
31,Punjab,1800,Telewings,Not Bid,0,-,-,-
31,Punjab,1800,Vodafone,Not Bid,0,10.8,3,3
31,Rajasthan,1800,Aircel,Not Bid,0,5.2,8,2
31,Rajasthan,1800,Bharti,Not Bid,0,5.2,41,1
31,Rajasthan,1800,Idea,Not Bid,0,-,-,-
31,Rajasthan,1800,RCL,Not Bid,0,-,-,-
31,Rajasthan,1800,Jio,Not Bid,0,-,-,-
31,Rajasthan,1800,Tata Tele,Not Bid,0,-,-,-
31,Rajasthan,1800,Telewings,Not Bid,0,-,-,-
31,Rajasthan,1800,Vodafone,Not Bid,0,5.2,4,3
31,Tamil Nadu,1800,Aircel,Not Bid,0,-,-,-
31,Tamil Nadu,1800,Bharti,Not Bid,0,41.6,25,2
31,Tamil Nadu,1800,Idea,Not Bid,0,-,-,-
31,Tamil Nadu,1800,RCL,Not Bid,0,-,-,-
31,Tamil Nadu,1800,Jio,Not Bid,0,41.6,31,1
31,Tamil Nadu,1800,Tata Tele,Not Bid,0,-,-,-
31,Tamil Nadu,1800,Telewings,Not Bid,0,-,-,-
31,Tamil Nadu,1800,Vodafone,Not Bid,0,-,-,-
31,Uttar Pradesh (East),1800,Aircel,Bid,9,12.8,9,3
31,Uttar Pradesh (East),1800,Bharti,Not Bid,0,12.68,4,4
31,Uttar Pradesh (East),1800,Idea,Not Bid,0,-,-,-
31,Uttar Pradesh (East),1800,RCL,Not Bid,0,-,-,-
31,Uttar Pradesh (East),1800,Jio,Not Bid,0,-,-,-
31,Uttar Pradesh (East),1800,Tata Tele,Not Bid,0,-,-,-
31,Uttar Pradesh (East),1800,Telewings,Bid,9,12.8,9,2
31,Uttar Pradesh (East),1800,Vodafone,Bid,18,12.8,18,1
31,Uttar Pradesh (West),1800,Aircel,Not Bid,0,-,-,-
31,Uttar Pradesh (West),1800,Bharti,Bid,7,17.41,3,2
31,Uttar Pradesh (West),1800,Idea,Not Bid,0,17.24,-,-
31,Uttar Pradesh (West),1800,RCL,Not Bid,0,-,-,-
31,Uttar Pradesh (West),1800,Jio,Not Bid,0,-,-,-
31,Uttar Pradesh (West),1800,Tata Tele,Not Bid,0,-,-,-
31,Uttar Pradesh (West),1800,Telewings,Bid,9,17.41,9,1
31,Uttar Pradesh (West),1800,Vodafone,Not Bid,0,-,-,-
31,West Bengal,1800,Aircel,Not Bid,0,4.92,0,-
31,West Bengal,1800,Bharti,Bid,28,4.92,28,1
31,West Bengal,1800,Idea,Not Bid,0,-,-,-
31,West Bengal,1800,RCL,Not Bid,0,-,-,-
31,West Bengal,1800,Jio,Not Bid,0,4.92,28,2
31,West Bengal,1800,Tata Tele,Not Bid,0,-,-,-
31,West Bengal,1800,Telewings,Not Bid,0,-,-,-
31,West Bengal,1800,Vodafone,Not Bid,0,-,-,-
31,Delhi,900,Aircel,Not Bid,0,-,-,-
31,Delhi,900,Bharti,Bid,5,677.91,10,1
31,Delhi,900,Idea,Bid,5,677.91,5,2
31,Delhi,900,RCL,Not Bid,0,-,-,-
31,Delhi,900,Jio,Not Bid,0,472.52,-,-
31,Delhi,900,Tata Tele,Not Bid,0,-,-,-
31,Delhi,900,Telewings,Not Bid,0,-,-,-
31,Delhi,900,Vodafone,Not Bid,0,645.63,0,-
31,Kolkata,900,Aircel,Not Bid,0,-,-,-
31,Kolkata,900,Bharti,Not Bid,0,194.63,7,1
31,Kolkata,900,Idea,Not Bid,0,164.86,-,-
31,Kolkata,900,RCL,Not Bid,0,-,-,-
31,Kolkata,900,Jio,Not Bid,0,-,-,-
31,Kolkata,900,Tata Tele,Not Bid,0,183.54,-,-
31,Kolkata,900,Telewings,Not Bid,0,-,-,-
31,Kolkata,900,Vodafone,Not Bid,0,192.71,7,2
31,Mumbai,900,Aircel,Not Bid,0,-,-,-
31,Mumbai,900,Bharti,Not Bid,0,568.72,5,1
31,Mumbai,900,Idea,Not Bid,0,552.05,-,-
31,Mumbai,900,RCL,Not Bid,0,-,-,-
31,Mumbai,900,Jio,Not Bid,0,546.59,-,-
31,Mumbai,900,Tata Tele,Not Bid,0,473.24,-,-
31,Mumbai,900,Telewings,Not Bid,0,-,-,-
31,Mumbai,900,Vodafone,Not Bid,0,563.09,11,2
32,Andhra Pradesh,1800,Aircel,Not Bid,0,-,-,-
32,Andhra Pradesh,1800,Bharti,Not Bid,0,32.6,45,1
32,Andhra Pradesh,1800,Idea,Not Bid,0,32.6,25,3
32,Andhra Pradesh,1800,RCL,Not Bid,0,-,-,-
32,Andhra Pradesh,1800,Jio,Not Bid,0,32.6,29,2
32,Andhra Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
32,Andhra Pradesh,1800,Telewings,Not Bid,0,32.6,4,4
32,Andhra Pradesh,1800,Vodafone,Not Bid,0,-,-,-
32,Assam,1800,Aircel,Not Bid,0,-,-,-
32,Assam,1800,Bharti,Bid,3,2.91,3,2
32,Assam,1800,Idea,Not Bid,0,-,-,-
32,Assam,1800,RCL,Not Bid,0,-,-,-
32,Assam,1800,Jio,Bid,29,2.91,29,1
32,Assam,1800,Tata Tele,Not Bid,0,-,-,-
32,Assam,1800,Telewings,Bid,30,2.91,25,3
32,Assam,1800,Vodafone,Not Bid,0,-,-,-
32,Bihar,1800,Aircel,Not Bid,0,-,-,-
32,Bihar,1800,Bharti,Not Bid,0,8.62,0,-
32,Bihar,1800,Idea,Not Bid,0,-,-,-
32,Bihar,1800,RCL,Not Bid,0,-,-,-
32,Bihar,1800,Jio,Not Bid,0,-,-,-
32,Bihar,1800,Tata Tele,Not Bid,0,-,-,-
32,Bihar,1800,Telewings,Not Bid,0,8.62,11,1
32,Bihar,1800,Vodafone,Not Bid,0,-,-,-
32,Delhi,1800,Aircel,Not Bid,0,-,-,-
32,Delhi,1800,Bharti,Not Bid,0,51.22,36,1
32,Delhi,1800,Idea,Not Bid,0,51.22,0,-
32,Delhi,1800,RCL,Not Bid,0,-,-,-
32,Delhi,1800,Jio,Not Bid,0,51.22,27,2
32,Delhi,1800,Tata Tele,Not Bid,0,-,-,-
32,Delhi,1800,Telewings,Not Bid,0,-,-,-
32,Delhi,1800,Vodafone,Bid,45,51.22,42,3
32,Gujarat,1800,Aircel,Not Bid,0,-,-,-
32,Gujarat,1800,Bharti,Not Bid,0,29.45,-,-
32,Gujarat,1800,Idea,Not Bid,0,41.06,12,2
32,Gujarat,1800,RCL,Not Bid,0,-,-,-
32,Gujarat,1800,Jio,Not Bid,0,41.06,30,1
32,Gujarat,1800,Tata Tele,Not Bid,0,-,-,-
32,Gujarat,1800,Telewings,Not Bid,0,41.06,8,4
32,Gujarat,1800,Vodafone,Not Bid,0,41.06,10,3
32,Haryana,1800,Aircel,Not Bid,0,-,-,-
32,Haryana,1800,Bharti,Not Bid,0,-,-,-
32,Haryana,1800,Idea,Not Bid,0,5.4,25,1
32,Haryana,1800,RCL,Not Bid,0,-,-,-
32,Haryana,1800,Jio,Not Bid,0,-,-,-
32,Haryana,1800,Tata Tele,Not Bid,0,-,-,-
32,Haryana,1800,Telewings,Not Bid,0,-,-,-
32,Haryana,1800,Vodafone,Not Bid,0,-,-,-
32,Himachal Pradesh,1800,Aircel,Not Bid,0,-,-,-
32,Himachal Pradesh,1800,Bharti,Not Bid,0,1.2,51,1
32,Himachal Pradesh,1800,Idea,Not Bid,0,-,-,-
32,Himachal Pradesh,1800,RCL,Not Bid,0,-,-,-
32,Himachal Pradesh,1800,Jio,Not Bid,0,-,-,-
32,Himachal Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
32,Himachal Pradesh,1800,Telewings,Not Bid,0,-,-,-
32,Himachal Pradesh,1800,Vodafone,Not Bid,0,-,-,-
32,Jammu & Kashmir,1800,Aircel,Bid,9,1.24,9,1
32,Jammu & Kashmir,1800,Bharti,Not Bid,0,1.22,13,2
32,Jammu & Kashmir,1800,Idea,Not Bid,0,-,-,-
32,Jammu & Kashmir,1800,RCL,Not Bid,0,-,-,-
32,Jammu & Kashmir,1800,Jio,Not Bid,0,-,-,-
32,Jammu & Kashmir,1800,Tata Tele,Not Bid,0,-,-,-
32,Jammu & Kashmir,1800,Telewings,Not Bid,0,-,-,-
32,Jammu & Kashmir,1800,Vodafone,Not Bid,0,-,-,-
32,Karnataka,1800,Aircel,Not Bid,0,-,-,-
32,Karnataka,1800,Bharti,Not Bid,0,31,44,1
32,Karnataka,1800,Idea,Not Bid,0,31,25,3
32,Karnataka,1800,RCL,Not Bid,0,-,-,-
32,Karnataka,1800,Jio,Not Bid,0,31,25,4
32,Karnataka,1800,Tata Tele,Not Bid,0,-,-,-
32,Karnataka,1800,Telewings,Not Bid,0,-,-,-
32,Karnataka,1800,Vodafone,Not Bid,0,31,25,2
32,Kerala,1800,Aircel,Not Bid,0,-,-,-
32,Kerala,1800,Bharti,Not Bid,0,10.4,25,3
32,Kerala,1800,Idea,Not Bid,0,10.4,28,2
32,Kerala,1800,RCL,Not Bid,0,-,-,-
32,Kerala,1800,Jio,Not Bid,0,10.4,25,4
32,Kerala,1800,Tata Tele,Not Bid,0,-,-,-
32,Kerala,1800,Telewings,Not Bid,0,-,-,-
32,Kerala,1800,Vodafone,Not Bid,0,10.4,28,1
32,Kolkata,1800,Aircel,Not Bid,0,-,-,-
32,Kolkata,1800,Bharti,Not Bid,0,14.6,25,2
32,Kolkata,1800,Idea,Not Bid,0,-,-,-
32,Kolkata,1800,RCL,Not Bid,0,-,-,-
32,Kolkata,1800,Jio,Not Bid,0,14.6,25,3
32,Kolkata,1800,Tata Tele,Not Bid,0,-,-,-
32,Kolkata,1800,Telewings,Not Bid,0,-,-,-
32,Kolkata,1800,Vodafone,Not Bid,0,14.6,40,1
32,Madhya Pradesh,1800,Aircel,Not Bid,0,-,-,-
32,Madhya Pradesh,1800,Bharti,Bid,3,9.09,31,2
32,Madhya Pradesh,1800,Idea,Bid,3,9.09,33,3
32,Madhya Pradesh,1800,RCL,Not Bid,0,-,-,-
32,Madhya Pradesh,1800,Jio,Bid,32,9.09,32,1
32,Madhya Pradesh,1800,Tata Tele,Not Bid,0,-,-,-
32,Madhya Pradesh,1800,Telewings,Not Bid,0,-,-,-
32,Madhya Pradesh,1800,Vodafone,Not Bid,0,-,-,-
32,Maharashtra,1800,Aircel,Not Bid,0,-,-,-
32,Maharashtra,1800,Bharti,Not Bid,0,34.6,-,-
32,Maharashtra,1800,Idea,Not Bid,0,48.64,32,2
32,Maharashtra,1800,RCL,Not Bid,0,-,-,-
